#,Date-Time (MST/MDT),Ch: 1 - Temperature   (°C ),Ch: 2 - RH   (%),Dew Point   (°C ),Host Connected,End of File
461,10/08/2022 13:56:38,19.94,21.89,-2.47,,
462,10/08/2022 13:59:38,20.10,20.49,-3.22,,
463,10/08/2022 14:02:38,19.73,22.16,-2.47,,
464,10/08/2022 14:05:38,19.89,21.68,-2.63,,
465,10/08/2022 14:08:38,20.43,21.69,-2.18,,
466,10/08/2022 14:11:38,20.29,21.39,-2.49,,
467,10/08/2022 14:14:38,20.20,20.56,-3.08,,
468,10/08/2022 14:17:38,20.73,19.53,-3.34,,
469,10/08/2022 14:20:38,20.25,20.52,-3.08,,
470,10/08/2022 14:23:38,18.80,22.19,-3.23,,
471,10/08/2022 14:26:38,19.95,21.29,-2.83,,
472,10/08/2022 14:29:38,19.96,22.66,-1.98,,
473,10/08/2022 14:32:38,20.00,21.84,-2.44,,
474,10/08/2022 14:35:38,20.20,20.75,-2.96,,
475,10/08/2022 14:38:38,19.83,22.15,-2.40,,
476,10/08/2022 14:41:38,20.36,19.77,-3.48,,
477,10/08/2022 14:44:38,20.55,20.48,-2.85,,
478,10/08/2022 14:47:38,20.69,20.93,-2.44,,
479,10/08/2022 14:50:38,20.41,20.86,-2.73,,
480,10/08/2022 14:53:38,19.42,23.61,-1.88,,
481,10/08/2022 14:56:38,20.44,21.96,-2.00,,
482,10/08/2022 14:59:38,21.13,19.44,-3.08,,
483,10/08/2022 15:02:38,21.22,19.78,-2.76,,
484,10/08/2022 15:05:38,19.13,22.67,-2.67,,
485,10/08/2022 15:08:38,17.84,24.20,-2.87,,
486,10/08/2022 15:11:38,17.56,26.41,-1.93,,
487,10/08/2022 15:14:38,17.28,24.90,-2.97,,
488,10/08/2022 15:17:38,17.14,25.04,-3.02,,
489,10/08/2022 15:20:38,17.30,24.87,-2.97,,
490,10/08/2022 15:23:38,17.51,24.62,-2.92,,
491,10/08/2022 15:26:38,18.62,23.29,-2.74,,
492,10/08/2022 15:29:38,18.57,22.77,-3.08,,
493,10/08/2022 15:32:38,19.72,23.36,-1.77,,
494,10/08/2022 15:35:38,20.22,21.12,-2.71,,
495,10/08/2022 15:38:38,20.88,20.28,-2.71,,
496,10/08/2022 15:41:38,20.33,20.07,-3.30,,
497,10/08/2022 15:44:38,18.86,21.26,-3.76,,
498,10/08/2022 15:47:38,17.54,22.46,-4.12,,
499,10/08/2022 15:50:38,17.65,23.75,-3.29,,
500,10/08/2022 15:53:38,18.07,23.92,-2.84,,
501,10/08/2022 15:56:38,19.57,20.53,-3.63,,
502,10/08/2022 15:59:38,20.19,20.31,-3.26,,
503,10/08/2022 16:02:38,19.80,18.78,-4.63,,
504,10/08/2022 16:05:38,18.81,19.54,-4.92,,
505,10/08/2022 16:08:38,18.09,22.85,-3.44,,
506,10/08/2022 16:11:38,17.41,22.41,-4.26,,
507,10/08/2022 16:14:38,17.08,22.66,-4.39,,
508,10/08/2022 16:17:38,16.67,23.41,-4.30,,
509,10/08/2022 16:20:38,16.50,23.59,-4.35,,
510,10/08/2022 16:23:38,18.30,21.93,-3.80,,
511,10/08/2022 16:26:38,19.03,21.23,-3.63,,
512,10/08/2022 16:29:38,19.66,20.81,-3.38,,
513,10/08/2022 16:32:38,20.48,19.02,-3.90,,
514,10/08/2022 16:35:38,20.41,18.86,-4.07,,
515,10/08/2022 16:38:38,20.36,19.64,-3.57,,
516,10/08/2022 16:41:38,20.30,18.82,-4.19,,
517,10/08/2022 16:44:38,20.95,19.54,-3.15,,
518,10/08/2022 16:47:38,20.55,18.93,-3.91,,
519,10/08/2022 16:50:38,20.45,19.44,-3.63,,
520,10/08/2022 16:53:38,20.25,19.52,-3.74,,
521,10/08/2022 16:56:38,19.89,20.12,-3.63,,
522,10/08/2022 16:59:38,20.01,19.06,-4.26,,
523,10/08/2022 17:02:38,20.18,20.33,-3.26,,
524,10/08/2022 17:05:38,19.73,19.87,-3.94,,
525,10/08/2022 17:08:38,19.41,20.24,-3.95,,
526,10/08/2022 17:11:38,19.22,20.39,-4.01,,
527,10/08/2022 17:14:38,17.55,22.06,-4.35,,
528,10/08/2022 17:17:38,16.50,22.87,-4.76,,
529,10/08/2022 17:20:38,15.90,25.33,-3.91,,
530,10/08/2022 17:23:38,16.75,23.45,-4.22,,
531,10/08/2022 17:26:38,16.63,23.41,-4.34,,
532,10/08/2022 17:29:38,16.88,22.61,-4.59,,
533,10/08/2022 17:32:38,16.29,23.16,-4.77,,
534,10/08/2022 17:35:38,15.66,24.43,-4.60,,
535,10/08/2022 17:38:38,15.07,25.17,-4.71,,
536,10/08/2022 17:41:38,14.42,26.40,-4.63,,
537,10/08/2022 17:44:38,14.04,26.55,-4.88,,
538,10/08/2022 17:47:38,13.82,28.43,-4.16,,
539,10/08/2022 17:50:38,13.61,27.38,-4.84,,
540,10/08/2022 17:53:38,13.85,27.98,-4.34,,
541,10/08/2022 17:56:38,14.33,26.68,-4.57,,
542,10/08/2022 17:59:38,14.78,26.47,-4.29,,
543,10/08/2022 18:02:38,15.32,25.37,-4.39,,
544,10/08/2022 18:05:38,15.78,25.42,-3.96,,
545,10/08/2022 18:08:38,15.61,25.63,-4.00,,
546,10/08/2022 18:11:38,14.77,26.92,-4.07,,
547,10/08/2022 18:14:38,14.19,28.63,-3.75,,
548,10/08/2022 18:17:38,13.77,29.48,-3.72,,
549,10/08/2022 18:20:38,13.58,29.99,-3.66,,
550,10/08/2022 18:23:38,13.54,30.31,-3.55,,
551,10/08/2022 18:26:38,13.38,30.54,-3.59,,
552,10/08/2022 18:29:38,13.29,30.37,-3.74,,
553,10/08/2022 18:32:38,13.34,29.93,-3.90,,
554,10/08/2022 18:35:38,13.27,29.83,-3.99,,
555,10/08/2022 18:38:38,13.14,30.13,-3.98,,
556,10/08/2022 18:41:38,13.16,29.22,-4.37,,
557,10/08/2022 18:44:38,13.22,29.60,-4.14,,
558,10/08/2022 18:47:38,13.22,29.08,-4.38,,
559,10/08/2022 18:50:38,12.57,31.95,-3.70,,
560,10/08/2022 18:53:38,11.84,33.73,-3.61,,
561,10/08/2022 18:56:38,11.58,33.89,-3.78,,
562,10/08/2022 18:59:38,11.49,34.29,-3.70,,
563,10/08/2022 19:02:38,10.59,38.43,-2.97,,
564,10/08/2022 19:05:38,10.24,38.52,-3.26,,
565,10/08/2022 19:08:38,10.21,38.61,-3.26,,
566,10/08/2022 19:11:38,10.33,38.28,-3.27,,
567,10/08/2022 19:14:38,10.44,37.90,-3.29,,
568,10/08/2022 19:17:38,10.42,37.81,-3.35,,
569,10/08/2022 19:20:38,10.35,38.34,-3.22,,
570,10/08/2022 19:23:38,10.37,38.44,-3.17,,
571,10/08/2022 19:26:38,10.29,38.91,-3.08,,
572,10/08/2022 19:29:38,10.23,39.15,-3.05,,
573,10/08/2022 19:32:38,10.19,39.17,-3.08,,
574,10/08/2022 19:35:38,10.23,38.64,-3.23,,
575,10/08/2022 19:38:38,10.52,38.13,-3.14,,
576,10/08/2022 19:41:38,10.64,37.77,-3.17,,
577,10/08/2022 19:44:38,10.67,37.57,-3.21,,
578,10/08/2022 19:47:38,10.63,37.47,-3.28,,
579,10/08/2022 19:50:38,10.73,37.21,-3.28,,
580,10/08/2022 19:53:38,10.60,37.46,-3.30,,
581,10/08/2022 19:56:38,10.64,37.53,-3.25,,
582,10/08/2022 19:59:38,10.58,37.51,-3.31,,
583,10/08/2022 20:02:38,10.34,38.00,-3.35,,
584,10/08/2022 20:05:38,10.20,37.97,-3.49,,
585,10/08/2022 20:08:38,10.06,37.92,-3.63,,
586,10/08/2022 20:11:38,10.23,37.51,-3.62,,
587,10/08/2022 20:14:38,10.18,37.58,-3.65,,
588,10/08/2022 20:17:38,10.20,38.20,-3.41,,
589,10/08/2022 20:20:38,10.22,37.59,-3.60,,
590,10/08/2022 20:23:38,10.25,37.17,-3.72,,
591,10/08/2022 20:26:38,10.21,37.25,-3.74,,
592,10/08/2022 20:29:38,10.11,37.89,-3.59,,
593,10/08/2022 20:32:38,10.08,37.95,-3.60,,
594,10/08/2022 20:35:38,9.85,38.54,-3.60,,
595,10/08/2022 20:38:38,9.61,39.29,-3.56,,
596,10/08/2022 20:41:38,8.78,44.91,-2.51,,
597,10/08/2022 20:44:38,7.26,49.11,-2.71,,
598,10/08/2022 20:47:38,6.50,51.32,-2.82,,
599,10/08/2022 20:50:38,6.40,51.95,-2.74,,
600,10/08/2022 20:53:38,6.05,52.38,-2.96,,
601,10/08/2022 20:56:38,5.65,52.92,-3.19,,
602,10/08/2022 20:59:38,5.65,52.99,-3.18,,
603,10/08/2022 21:02:38,5.53,52.76,-3.34,,
604,10/08/2022 21:05:38,5.43,53.27,-3.31,,
605,10/08/2022 21:08:38,5.72,52.60,-3.20,,
606,10/08/2022 21:11:38,5.66,52.37,-3.32,,
607,10/08/2022 21:14:38,5.72,52.02,-3.35,,
608,10/08/2022 21:17:38,6.07,50.89,-3.33,,
609,10/08/2022 21:20:38,6.41,49.84,-3.29,,
610,10/08/2022 21:23:38,6.57,50.47,-2.97,,
611,10/08/2022 21:26:38,6.66,50.17,-2.97,,
612,10/08/2022 21:29:38,7.18,49.06,-2.79,,
613,10/08/2022 21:32:38,6.69,51.86,-2.50,,
614,10/08/2022 21:35:38,5.41,57.36,-2.33,,
615,10/08/2022 21:38:38,4.95,58.76,-2.44,,
616,10/08/2022 21:41:38,4.49,59.35,-2.74,,
617,10/08/2022 21:44:38,4.57,58.86,-2.78,,
618,10/08/2022 21:47:38,4.94,57.93,-2.64,,
619,10/08/2022 21:50:38,5.28,56.53,-2.65,,
620,10/08/2022 21:53:38,5.35,55.48,-2.84,,
621,10/08/2022 21:56:38,5.00,56.79,-2.86,,
622,10/08/2022 21:59:38,4.60,57.31,-3.11,,
623,10/08/2022 22:02:38,4.80,56.95,-3.00,,
624,10/08/2022 22:05:38,5.05,55.80,-3.04,,
625,10/08/2022 22:08:38,5.17,55.10,-3.10,,
626,10/08/2022 22:11:38,5.55,53.34,-3.18,,
627,10/08/2022 22:14:38,5.66,53.39,-3.07,,
628,10/08/2022 22:17:38,5.85,53.05,-2.97,,
629,10/08/2022 22:20:38,5.68,54.09,-2.87,,
630,10/08/2022 22:23:38,4.92,56.93,-2.89,,
631,10/08/2022 22:26:38,4.15,60.16,-2.88,,
632,10/08/2022 22:29:38,4.00,60.84,-2.87,,
633,10/08/2022 22:32:38,3.65,60.48,-3.28,,
634,10/08/2022 22:35:38,3.24,62.17,-3.30,,
635,10/08/2022 22:38:38,3.02,61.42,-3.67,,
636,10/08/2022 22:41:38,2.70,64.90,-3.24,,
637,10/08/2022 22:44:38,2.36,66.60,-3.22,,
638,10/08/2022 22:47:38,1.97,68.63,-3.19,,
639,10/08/2022 22:50:38,1.93,67.61,-3.43,,
640,10/08/2022 22:53:38,2.30,68.85,-2.82,,
641,10/08/2022 22:56:38,2.29,67.80,-3.04,,
642,10/08/2022 22:59:38,2.09,68.89,-3.02,,
643,10/08/2022 23:02:38,1.95,67.87,-3.36,,
644,10/08/2022 23:05:38,1.97,65.97,-3.71,,
645,10/08/2022 23:08:38,1.92,67.51,-3.46,,
646,10/08/2022 23:11:38,2.46,67.67,-2.90,,
647,10/08/2022 23:14:38,2.43,66.91,-3.08,,
648,10/08/2022 23:17:38,2.59,67.09,-2.89,,
649,10/08/2022 23:20:38,2.96,66.03,-2.76,,
650,10/08/2022 23:23:38,2.81,65.12,-3.09,,
651,10/08/2022 23:26:38,2.32,66.98,-3.17,,
652,10/08/2022 23:29:38,1.88,69.02,-3.19,,
653,10/08/2022 23:32:38,1.67,69.57,-3.29,,
654,10/08/2022 23:35:38,1.47,69.63,-3.48,,
655,10/08/2022 23:38:38,1.12,71.22,-3.50,,
656,10/08/2022 23:41:38,0.89,72.85,-3.43,,
657,10/08/2022 23:44:38,0.94,72.22,-3.49,,
658,10/08/2022 23:47:38,0.97,72.45,-3.42,,
659,10/08/2022 23:50:38,0.95,74.75,-3.02,,
660,10/08/2022 23:53:38,1.23,74.26,-2.84,,
661,10/08/2022 23:56:38,1.16,74.31,-2.90,,
662,10/08/2022 23:59:38,1.08,75.27,-2.81,,
663,10/09/2022 00:02:38,1.06,74.95,-2.88,,
664,10/09/2022 00:05:38,1.05,75.78,-2.74,,
665,10/09/2022 00:08:38,1.12,75.28,-2.76,,
666,10/09/2022 00:11:38,1.19,72.23,-3.25,,
667,10/09/2022 00:14:38,1.03,73.45,-3.18,,
668,10/09/2022 00:17:38,0.95,74.30,-3.10,,
669,10/09/2022 00:20:38,0.94,73.68,-3.23,,
670,10/09/2022 00:23:38,0.84,74.48,-3.17,,
671,10/09/2022 00:26:38,1.12,72.59,-3.25,,
672,10/09/2022 00:29:38,0.72,70.30,-4.07,,
673,10/09/2022 00:32:38,0.07,73.82,-4.04,,
674,10/09/2022 00:35:38,0.45,76.72,-3.16,,
675,10/09/2022 00:38:38,0.64,76.24,-3.06,,
676,10/09/2022 00:41:38,0.63,76.10,-3.09,,
677,10/09/2022 00:44:38,0.94,74.11,-3.15,,
678,10/09/2022 00:47:38,0.98,73.16,-3.28,,
679,10/09/2022 00:50:38,1.01,72.28,-3.42,,
680,10/09/2022 00:53:38,1.02,74.28,-3.04,,
681,10/09/2022 00:56:38,1.06,74.22,-3.01,,
682,10/09/2022 00:59:38,1.01,73.58,-3.18,,
683,10/09/2022 01:02:38,0.88,74.05,-3.22,,
684,10/09/2022 01:05:38,0.39,75.65,-3.40,,
685,10/09/2022 01:08:38,-0.02,76.97,-3.58,,
686,10/09/2022 01:11:38,-0.28,77.92,-3.66,,
687,10/09/2022 01:14:38,-0.09,77.51,-3.55,,
688,10/09/2022 01:17:38,-0.10,79.99,-3.13,,
689,10/09/2022 01:20:38,0.09,79.96,-2.95,,
690,10/09/2022 01:23:38,0.12,78.48,-3.18,,
691,10/09/2022 01:26:38,-0.47,77.69,-3.89,,
692,10/09/2022 01:29:38,-0.76,79.24,-3.91,,
693,10/09/2022 01:32:38,-0.59,78.20,-3.92,,
694,10/09/2022 01:35:38,-0.51,81.05,-3.36,,
695,10/09/2022 01:38:38,-0.49,80.20,-3.48,,
696,10/09/2022 01:41:38,-0.58,79.94,-3.62,,
697,10/09/2022 01:44:38,-0.37,79.51,-3.48,,
698,10/09/2022 01:47:38,-0.32,79.65,-3.41,,
699,10/09/2022 01:50:38,-0.45,80.26,-3.44,,
700,10/09/2022 01:53:38,-0.53,81.70,-3.27,,
701,10/09/2022 01:56:38,-0.58,81.65,-3.33,,
702,10/09/2022 01:59:38,-0.57,80.26,-3.55,,
703,10/09/2022 02:02:38,-1.15,81.50,-3.91,,
704,10/09/2022 02:05:38,-1.20,82.44,-3.81,,
705,10/09/2022 02:08:38,-1.04,83.59,-3.47,,
706,10/09/2022 02:11:38,-0.54,80.94,-3.41,,
707,10/09/2022 02:14:38,-0.32,80.57,-3.26,,
708,10/09/2022 02:17:38,-0.02,79.61,-3.13,,
709,10/09/2022 02:20:38,0.13,77.64,-3.32,,
710,10/09/2022 02:23:38,-0.17,78.72,-3.42,,
711,10/09/2022 02:26:38,-0.27,79.19,-3.44,,
712,10/09/2022 02:29:38,-0.52,79.41,-3.64,,
713,10/09/2022 02:32:38,-0.57,78.61,-3.83,,
714,10/09/2022 02:35:38,-1.01,77.32,-4.48,,
715,10/09/2022 02:38:38,-1.59,80.47,-4.51,,
716,10/09/2022 02:41:38,-1.70,82.66,-4.26,,
717,10/09/2022 02:44:38,-1.46,83.39,-3.91,,
718,10/09/2022 02:47:38,-1.24,83.97,-3.60,,
719,10/09/2022 02:50:38,-1.40,81.92,-4.09,,
720,10/09/2022 02:53:38,-1.31,82.06,-3.98,,
721,10/09/2022 02:56:38,-1.21,82.44,-3.82,,
722,10/09/2022 02:59:38,-1.18,82.26,-3.82,,
723,10/09/2022 03:02:38,-1.15,79.77,-4.20,,
724,10/09/2022 03:05:38,-1.50,82.67,-4.07,,
725,10/09/2022 03:08:38,-1.43,84.54,-3.70,,
726,10/09/2022 03:11:38,-1.06,80.29,-4.03,,
727,10/09/2022 03:14:38,-0.94,80.74,-3.83,,
728,10/09/2022 03:17:38,-0.97,80.90,-3.83,,
729,10/09/2022 03:20:38,-1.15,81.33,-3.94,,
730,10/09/2022 03:23:38,-1.31,82.56,-3.90,,
731,10/09/2022 03:26:38,-1.23,83.41,-3.68,,
732,10/09/2022 03:29:38,-1.16,83.54,-3.59,,
733,10/09/2022 03:32:38,-1.10,84.07,-3.45,,
734,10/09/2022 03:35:38,-1.05,82.99,-3.58,,
735,10/09/2022 03:38:38,-1.28,81.94,-3.97,,
736,10/09/2022 03:41:38,-1.65,82.67,-4.22,,
737,10/09/2022 03:44:38,-1.87,84.85,-4.08,,
738,10/09/2022 03:47:38,-1.92,84.34,-4.21,,
739,10/09/2022 03:50:38,-1.90,84.67,-4.14,,
740,10/09/2022 03:53:38,-1.58,85.82,-3.65,,
741,10/09/2022 03:56:38,-1.28,83.72,-3.68,,
742,10/09/2022 03:59:38,-1.38,83.93,-3.74,,
743,10/09/2022 04:02:38,-1.62,82.96,-4.14,,
744,10/09/2022 04:05:38,-1.59,83.69,-3.99,,
745,10/09/2022 04:08:38,-1.70,84.97,-3.89,,
746,10/09/2022 04:11:38,-1.70,85.43,-3.82,,
747,10/09/2022 04:14:38,-1.76,85.36,-3.90,,
748,10/09/2022 04:17:38,-1.87,83.10,-4.36,,
749,10/09/2022 04:20:38,-2.09,84.44,-4.37,,
750,10/09/2022 04:23:38,-2.00,85.80,-4.06,,
751,10/09/2022 04:26:38,-1.93,84.26,-4.24,,
752,10/09/2022 04:29:38,-1.98,84.45,-4.25,,
753,10/09/2022 04:32:38,-1.56,84.54,-3.82,,
754,10/09/2022 04:35:38,-1.55,83.82,-3.93,,
755,10/09/2022 04:38:38,-1.40,83.42,-3.85,,
756,10/09/2022 04:41:38,-1.21,84.51,-3.49,,
757,10/09/2022 04:44:38,-1.34,81.76,-4.06,,
758,10/09/2022 04:47:38,-1.40,82.19,-4.04,,
759,10/09/2022 04:50:38,-1.85,83.10,-4.34,,
760,10/09/2022 04:53:38,-2.17,83.38,-4.61,,
761,10/09/2022 04:56:38,-2.31,84.63,-4.55,,
762,10/09/2022 04:59:38,-2.05,86.10,-4.07,,
763,10/09/2022 05:02:38,-1.88,85.21,-4.04,,
764,10/09/2022 05:05:38,-1.70,85.17,-3.86,,
765,10/09/2022 05:08:38,-1.65,85.09,-3.83,,
766,10/09/2022 05:11:38,-1.77,85.66,-3.86,,
767,10/09/2022 05:14:38,-1.83,86.70,-3.75,,
768,10/09/2022 05:17:38,-1.72,86.48,-3.68,,
769,10/09/2022 05:20:38,-1.83,85.14,-3.99,,
770,10/09/2022 05:23:38,-2.19,83.09,-4.68,,
771,10/09/2022 05:26:38,-2.64,85.91,-4.68,,
772,10/09/2022 05:29:38,-1.97,88.16,-3.67,,
773,10/09/2022 05:32:38,-1.43,85.06,-3.62,,
774,10/09/2022 05:35:38,-1.38,83.18,-3.86,,
775,10/09/2022 05:38:38,-1.54,83.98,-3.89,,
776,10/09/2022 05:41:38,-1.49,85.90,-3.55,,
777,10/09/2022 05:44:38,-0.91,82.20,-3.57,,
778,10/09/2022 05:47:38,-0.95,83.68,-3.36,,
779,10/09/2022 05:50:38,-0.93,83.33,-3.40,,
780,10/09/2022 05:53:38,-1.12,81.91,-3.81,,
781,10/09/2022 05:56:38,-1.35,83.17,-3.84,,
782,10/09/2022 05:59:38,-1.61,82.41,-4.22,,
783,10/09/2022 06:02:38,-2.10,84.25,-4.41,,
784,10/09/2022 06:05:38,-2.38,85.97,-4.41,,
785,10/09/2022 06:08:38,-2.52,85.89,-4.56,,
786,10/09/2022 06:11:38,-2.66,87.28,-4.49,,
787,10/09/2022 06:14:38,-2.68,86.50,-4.63,,
788,10/09/2022 06:17:38,-2.69,88.78,-4.29,,
789,10/09/2022 06:20:38,-2.07,88.56,-3.71,,
790,10/09/2022 06:23:38,-1.41,86.44,-3.38,,
791,10/09/2022 06:26:38,-0.85,83.56,-3.29,,
792,10/09/2022 06:29:38,-0.64,82.39,-3.26,,
793,10/09/2022 06:32:38,-0.95,81.89,-3.65,,
794,10/09/2022 06:35:38,-1.49,83.37,-3.95,,
795,10/09/2022 06:38:38,-1.99,83.40,-4.43,,
796,10/09/2022 06:41:38,-2.39,85.36,-4.52,,
797,10/09/2022 06:44:38,-2.69,86.58,-4.63,,
798,10/09/2022 06:47:38,-2.89,87.82,-4.63,,
799,10/09/2022 06:50:38,-2.84,88.24,-4.52,,
800,10/09/2022 06:53:38,-2.79,89.49,-4.28,,
801,10/09/2022 06:56:38,-2.78,88.74,-4.39,,
802,10/09/2022 06:59:38,-2.94,86.70,-4.85,,
803,10/09/2022 07:02:38,-3.23,87.79,-4.97,,
804,10/09/2022 07:05:38,-2.90,89.86,-4.33,,
805,10/09/2022 07:08:38,-2.59,88.86,-4.18,,
806,10/09/2022 07:11:38,-2.27,88.37,-3.93,,
807,10/09/2022 07:14:38,-1.92,88.07,-3.64,,
808,10/09/2022 07:17:38,-1.60,87.36,-3.43,,
809,10/09/2022 07:20:38,-1.13,85.46,-3.26,,
810,10/09/2022 07:23:38,-1.06,85.09,-3.25,,
811,10/09/2022 07:26:38,-1.21,83.20,-3.70,,
812,10/09/2022 07:29:38,-1.28,83.19,-3.77,,
813,10/09/2022 07:32:38,-1.35,83.70,-3.76,,
814,10/09/2022 07:35:38,-1.01,86.51,-2.98,,
815,10/09/2022 07:38:38,-0.27,84.41,-2.58,,
816,10/09/2022 07:41:38,0.32,81.95,-2.40,,
817,10/09/2022 07:44:38,0.91,79.23,-2.28,,
818,10/09/2022 07:47:38,1.35,77.84,-2.09,,
819,10/09/2022 07:50:38,1.85,74.31,-2.23,,
820,10/09/2022 07:53:38,0.35,73.35,-3.86,,
821,10/09/2022 07:56:38,-0.11,76.52,-3.74,,
822,10/09/2022 07:59:38,-0.01,77.54,-3.47,,
823,10/09/2022 08:02:38,0.17,77.70,-3.26,,
824,10/09/2022 08:05:38,0.36,77.67,-3.08,,
825,10/09/2022 08:08:38,0.84,76.52,-2.81,,
826,10/09/2022 08:11:38,1.16,74.98,-2.78,,
827,10/09/2022 08:14:38,1.57,74.04,-2.55,,
828,10/09/2022 08:17:38,1.77,74.08,-2.35,,
829,10/09/2022 08:20:38,1.77,74.98,-2.19,,
830,10/09/2022 08:23:38,1.99,73.63,-2.22,,
831,10/09/2022 08:26:38,2.42,73.15,-1.89,,
832,10/09/2022 08:29:38,3.32,71.03,-1.42,,
833,10/09/2022 08:32:38,3.15,69.25,-1.93,,
834,10/09/2022 08:35:38,3.52,69.51,-1.53,,
835,10/09/2022 08:38:38,4.10,68.48,-1.17,,
836,10/09/2022 08:41:38,4.03,65.94,-1.75,,
837,10/09/2022 08:44:38,4.09,65.13,-1.86,,
838,10/09/2022 08:47:38,4.47,65.98,-1.33,,
839,10/09/2022 08:50:38,4.94,62.56,-1.60,,
840,10/09/2022 08:53:38,4.86,63.17,-1.55,,
841,10/09/2022 08:56:38,5.07,63.70,-1.23,,
842,10/09/2022 08:59:38,5.22,62.55,-1.34,,
843,10/09/2022 09:02:38,5.43,59.99,-1.70,,
844,10/09/2022 09:05:38,5.74,59.83,-1.46,,
845,10/09/2022 09:08:38,5.79,59.41,-1.50,,
846,10/09/2022 09:11:38,6.13,59.47,-1.17,,
847,10/09/2022 09:14:38,6.55,59.66,-0.73,,
848,10/09/2022 09:17:38,6.75,55.88,-1.43,,
849,10/09/2022 09:20:38,7.30,55.18,-1.09,,
850,10/09/2022 09:23:38,7.46,55.62,-0.83,,
851,10/09/2022 09:26:38,7.78,53.96,-0.94,,
852,10/09/2022 09:29:38,7.79,54.30,-0.85,,
853,10/09/2022 09:32:38,7.89,54.84,-0.62,,
854,10/09/2022 09:35:38,8.35,51.65,-1.01,,
855,10/09/2022 09:38:38,8.51,51.51,-0.90,,
856,10/09/2022 09:41:38,8.52,51.40,-0.92,,
857,10/09/2022 09:44:38,8.36,53.05,-0.64,,
858,10/09/2022 09:47:38,8.53,52.93,-0.51,,
859,10/09/2022 09:50:38,8.71,51.08,-0.84,,
860,10/09/2022 09:53:38,9.04,51.79,-0.34,,
861,10/09/2022 09:56:38,9.15,49.74,-0.79,,
862,10/09/2022 09:59:38,9.70,47.97,-0.78,,
863,10/09/2022 10:02:38,10.23,46.70,-0.66,,
864,10/09/2022 10:05:38,10.36,46.23,-0.68,,
865,10/09/2022 10:08:38,10.52,46.15,-0.56,,
866,10/09/2022 10:11:38,11.03,45.43,-0.30,,
867,10/09/2022 10:14:38,10.70,44.69,-0.83,,
868,10/09/2022 10:17:38,10.82,44.22,-0.87,,
869,10/09/2022 10:20:38,11.51,43.04,-0.62,,
870,10/09/2022 10:23:38,12.18,41.94,-0.36,,
871,10/09/2022 10:26:38,12.14,42.84,-0.10,,
872,10/09/2022 10:29:38,11.99,42.80,-0.25,,
873,10/09/2022 10:32:38,12.02,41.92,-0.51,,
874,10/09/2022 10:35:38,12.78,41.49,0.04,,
875,10/09/2022 10:38:38,13.00,40.99,0.06,,
876,10/09/2022 10:41:38,12.62,39.49,-0.79,,
877,10/09/2022 10:44:38,12.75,41.74,0.09,,
878,10/09/2022 10:47:38,13.09,38.44,-0.73,,
879,10/09/2022 10:50:38,13.61,39.76,0.19,,
880,10/09/2022 10:53:38,13.90,37.73,-0.27,,
881,10/09/2022 10:56:38,13.99,37.43,-0.29,,
882,10/09/2022 10:59:38,13.84,38.08,-0.19,,
883,10/09/2022 11:02:38,14.19,37.74,-0.01,,
884,10/09/2022 11:05:38,13.84,37.33,-0.46,,
885,10/09/2022 11:08:38,13.73,37.61,-0.47,,
886,10/09/2022 11:11:38,13.84,36.22,-0.88,,
887,10/09/2022 11:14:38,14.33,35.73,-0.64,,
888,10/09/2022 11:17:38,14.13,36.19,-0.63,,
889,10/09/2022 11:20:38,14.39,34.75,-0.96,,
890,10/09/2022 11:23:38,14.50,36.07,-0.35,,
891,10/09/2022 11:26:38,14.96,34.61,-0.51,,
892,10/09/2022 11:29:38,14.81,35.78,-0.19,,
893,10/09/2022 11:32:38,14.92,36.04,0.01,,
894,10/09/2022 11:35:38,15.30,34.89,-0.10,,
895,10/09/2022 11:38:38,15.17,35.09,-0.13,,
896,10/09/2022 11:41:38,15.38,35.79,0.32,,
897,10/09/2022 11:44:38,15.32,35.94,0.33,,
898,10/09/2022 11:47:38,15.32,36.11,0.39,,
899,10/09/2022 11:50:38,15.48,35.35,0.24,,
900,10/09/2022 11:53:38,15.88,36.11,0.89,,
901,10/09/2022 11:56:38,16.44,33.54,0.36,,
902,10/09/2022 11:59:38,16.55,35.53,1.25,,
903,10/09/2022 12:02:38,16.45,33.35,0.29,,
904,10/09/2022 12:05:38,16.63,32.64,0.15,,
905,10/09/2022 12:08:38,16.62,32.73,0.18,,
906,10/09/2022 12:11:38,16.84,33.50,0.69,,
907,10/09/2022 12:14:38,17.05,33.69,0.96,,
908,10/09/2022 12:17:38,17.39,32.32,0.68,,
909,10/09/2022 12:20:38,17.39,33.22,1.06,,
910,10/09/2022 12:23:38,17.77,29.86,-0.08,,
911,10/09/2022 12:26:38,17.80,30.27,0.13,,
912,10/09/2022 12:29:38,17.75,29.43,-0.30,,
913,10/09/2022 12:32:38,17.87,28.96,-0.42,,
914,10/09/2022 12:35:38,18.26,29.56,0.21,,
915,10/09/2022 12:38:38,18.34,26.94,-1.00,,
916,10/09/2022 12:41:38,17.89,26.75,-1.49,,
917,10/09/2022 12:44:38,18.29,28.54,-0.25,,
918,10/09/2022 12:47:38,18.52,26.62,-1.01,,
919,10/09/2022 12:50:38,18.87,27.45,-0.29,,
920,10/09/2022 12:53:38,19.21,26.40,-0.54,,
